PID;div_ID;file_name;title;date;topics
        rta1576.edd1e11W110511;d1e15389t51d0814;rta1576.edd1e11W110511-d1e15389t51d0814.txt;Kurfürstenratsprotokoll Mainz Abs. 895;1576-08-14;listterm:sd1e7182 listterm:sd1e469 listterm:sd1e519 listterm:sd1e497 listterm:sd1e1415 listterm:sd1e1221 listterm:sd1e397 listterm:sd1e1192 listterm:sd1e755 listterm:sd1e1278 listterm:sd1e1436 listterm:sd1e1400 listterm:sd1e719 listterm:sd1e1135 listterm:sd1e1128 listterm:sd1e7182 listterm:sd1e123 listterm:sd1e770 listterm:sd1e777
        rta1576.edd1e11W110511;d1e15760t52d0815;rta1576.edd1e11W110511-d1e15760t52d0815.txt;Kurfürstenratsprotokoll Mainz Abs. 909;1576-08-15;listterm:sd1e1142 listterm:sd1e1128 listterm:sd1e1028 listterm:sd1e770 listterm:sd1e777 listterm:sd1e762 listterm:sd1e949 listterm:sd1e1372 listterm:sd1e1243 listterm:sd1e1386 listterm:sd1e1400 listterm:sd1e784 listterm:sd1e1250
        rta1576.edd1e11W110511;d1e15969t53d0816;rta1576.edd1e11W110511-d1e15969t53d0816.txt;Kurfürstenratsprotokoll Mainz Abs. 915;1576-08-16;listterm:sd1e25533
        rta1576.edd1e11W110511;d1e15986t54d0817;rta1576.edd1e11W110511-d1e15986t54d0817.txt;Kurfürstenratsprotokoll Mainz Abs. 918;1576-08-17;listterm:sd1e7182 listterm:sd1e469 listterm:sd1e497 listterm:sd1e1192 listterm:sd1e1235 listterm:sd1e1221 listterm:sd1e1278 listterm:sd1e1415 listterm:sd1e1436 listterm:sd1e870 listterm:sd1e526 listterm:sd1e920 listterm:sd1e1529 listterm:sd1e590 listterm:sd1e970 listterm:sd1e727
        rta1576.edd1e11W110511;d1e16344t55d0818;rta1576.edd1e11W110511-d1e16344t55d0818.txt;Kurfürstenratsprotokoll Mainz Abs. 951;1576-08-18;listterm:sd1e7182 listterm:sd1e1222 listterm:sd1e469 listterm:sd1e1343 listterm:sd1e970 listterm:sd1e727 listterm:sd1e1142 listterm:sd1e1028
        rta1576.edd1e11W110511;d1e16621t56d0820;rta1576.edd1e11W110511-d1e16621t56d0820.txt;Kurfürstenratsprotokoll Mainz Abs. 969;1576-08-20;listterm:sd1e7182 listterm:sd1e719 listterm:sd1e6273 listterm:sd1e282 listterm:sd1e332 listterm:sd1e397 listterm:sd1e454 listterm:sd1e1415 listterm:sd1e762 listterm:sd1e949 listterm:sd1e784 listterm:sd1e913 listterm:sd1e970
        rta1576.edd1e11W110511;d1e16993t57d0821;rta1576.edd1e11W110511-d1e16993t57d0821.txt;Kurfürstenratsprotokoll Mainz Abs. 1009;1576-08-21;listterm:sd1e7182 listterm:sd1e282 listterm:sd1e332 listterm:sd1e397 listterm:sd1e454 listterm:sd1e762 listterm:sd1e949 listterm:sd1e6273 listterm:sd1e913 listterm:sd1e698 listterm:sd1e970
        rta1576.edd1e11W110511;d1e17243t58d0822;rta1576.edd1e11W110511-d1e17243t58d0822.txt;Kurfürstenratsprotokoll Mainz Abs. 1031;1576-08-22;listterm:sd1e6273 listterm:sd1e526 listterm:sd1e920 listterm:sd1e590 listterm:sd1e569 listterm:sd1e1529 listterm:sd1e1415 listterm:sd1e1221 listterm:sd1e1386 listterm:sd1e1400 listterm:sd1e1135 listterm:sd1e698 listterm:sd1e1222
        rta1576.edd1e11W110511;d1e17610t59d0823;rta1576.edd1e11W110511-d1e17610t59d0823.txt;Kurfürstenratsprotokoll Mainz Abs. 1054;1576-08-23;listterm:sd1e6273 listterm:sd1e469 listterm:sd1e519 listterm:sd1e397 listterm:sd1e1343 listterm:sd1e1415 listterm:sd1e1221 listterm:sd1e1400 listterm:sd1e497 listterm:sd1e1472 listterm:sd1e1235 listterm:sd1e719 listterm:sd1e1222 listterm:sd1e253 listterm:sd1e282 listterm:sd1e332 listterm:sd1e526 listterm:sd1e590
        rta1576.edd1e11W110511;d1e18011t60d0824;rta1576.edd1e11W110511-d1e18011t60d0824.txt;Kurfürstenratsprotokoll Mainz Abs. 1098;1576-08-24;
        rta1576.edd1e11W110511;d1e18017t61d0826;rta1576.edd1e11W110511-d1e18017t61d0826.txt;Kurfürstenratsprotokoll Mainz Abs. 1099;1576-08-26;listterm:sd1e970 listterm:sd1e1142 listterm:sd1e1028 listterm:sd1e282 listterm:sd1e526 listterm:sd1e469 listterm:sd1e719 listterm:sd1e698 listterm:sd1e1222 listterm:sd1e326 listterm:sd1e39 listterm:sd1e870 listterm:sd1e146 listterm:sd1e655 listterm:sd1e25533
        rta1576.edd1e11W110511;d1e18198t62d0827;rta1576.edd1e11W110511-d1e18198t62d0827.txt;Kurfürstenratsprotokoll Mainz Abs. 1107;1576-08-27;listterm:sd1e7182 listterm:sd1e146 listterm:sd1e655 listterm:sd1e970 listterm:sd1e1222 listterm:sd1e39 listterm:sd1e870 listterm:sd1e1243 listterm:sd1e1250 listterm:sd1e519 listterm:sd1e253 listterm:sd1e25533 listterm:sd1e1142 listterm:sd1e1028 listterm:sd1e770 listterm:sd1e784 listterm:sd1e762 listterm:sd1e949
        rta1576.edd1e11W110511;d1e18813t63d0828;rta1576.edd1e11W110511-d1e18813t63d0828.txt;Kurfürstenratsprotokoll Mainz Abs. 1140;1576-08-28;listterm:sd1e7182 listterm:sd1e870 listterm:sd1e3 listterm:sd1e8973 listterm:sd1e8924 listterm:sd1e50
        rta1576.edd1e11W110511;d1e19421t64d0829;rta1576.edd1e11W110511-d1e19421t64d0829.txt;Kurfürstenratsprotokoll Mainz Abs. 1158;1576-08-29;listterm:sd1e7182 listterm:sd1e870 listterm:sd1e3 listterm:sd1e8924 listterm:sd1e50 listterm:sd1e39 listterm:sd1e146 listterm:sd1e655
        rta1576.edd1e11W110511;d1e19901t65d0830;rta1576.edd1e11W110511-d1e19901t65d0830.txt;Kurfürstenratsprotokoll Mainz Abs. 1183;1576-08-30;listterm:sd1e7182 listterm:sd1e870 listterm:sd1e1142 listterm:sd1e3 listterm:sd1e146 listterm:sd1e1415 listterm:sd1e175 listterm:sd1e282 listterm:sd1e397 listterm:sd1e1522 listterm:sd1e1400
        rta1576.edd1e11W110511;d1e20435t66d0831;rta1576.edd1e11W110511-d1e20435t66d0831.txt;Kurfürstenratsprotokoll Mainz Abs. 1209;1576-08-31;listterm:sd1e7182 listterm:sd1e870 listterm:sd1e8924 listterm:sd1e146 listterm:sd1e175 listterm:sd1e1415 listterm:sd1e1479 listterm:sd1e1522 listterm:sd1e949
        rta1576.edd1e11W110511;d1e20808t67d0903;rta1576.edd1e11W110511-d1e20808t67d0903.txt;Kurfürstenratsprotokoll Mainz Abs. 1241;1576-09-03;listterm:sd1e7182 listterm:sd1e146 listterm:sd1e655 listterm:sd1e698 listterm:sd1e1250 listterm:sd1e6273 listterm:sd1e870 listterm:sd1e8924 listterm:sd1e8973
        rta1576.edd1e11W110511;d1e21164t68d0904;rta1576.edd1e11W110511-d1e21164t68d0904.txt;Kurfürstenratsprotokoll Mainz Abs. 1280;1576-09-04;listterm:sd1e7182 listterm:sd1e655 listterm:sd1e698 listterm:sd1e1222 listterm:sd1e798 listterm:sd1e1049 listterm:sd1e39 listterm:sd1e46 listterm:sd1e122 listterm:sd1e469 listterm:sd1e74 listterm:sd1e110 listterm:sd1e24 listterm:sd1e1400 listterm:sd1e784 listterm:sd1e1415 listterm:sd1e31 listterm:sd1e1135 listterm:sd1e1307
        rta1576.edd1e11W110511;d1e21667t69d0906;rta1576.edd1e11W110511-d1e21667t69d0906.txt;Kurfürstenratsprotokoll Mainz Abs. 1313;1576-09-06;listterm:sd1e6273 listterm:sd1e146 listterm:sd1e175 listterm:sd1e1415 listterm:sd1e1222 listterm:sd1e497 listterm:sd1e655 listterm:sd1e698 listterm:sd1e641 listterm:sd1e253 listterm:sd1e870 listterm:sd1e798
        rta1576.edd1e11W110511;d1e21946t70d0907;rta1576.edd1e11W110511-d1e21946t70d0907.txt;Kurfürstenratsprotokoll Mainz Abs. 1339;1576-09-07;listterm:sd1e7182 listterm:sd1e1222 listterm:sd1e798 listterm:sd1e253
        rta1576.edd1e11W110511;d1e22012t71d0908;rta1576.edd1e11W110511-d1e22012t71d0908.txt;Kurfürstenratsprotokoll Mainz Abs. 1346;1576-09-08;
        rta1576.edd1e11W110511;d1e22017t72d0909;rta1576.edd1e11W110511-d1e22017t72d0909.txt;Kurfürstenratsprotokoll Mainz Abs. 1347;1576-09-09;
        rta1576.edd1e11W110511;d1e22022t73d0910;rta1576.edd1e11W110511-d1e22022t73d0910.txt;Kurfürstenratsprotokoll Mainz Abs. 1348;1576-09-10;listterm:sd1e1222 listterm:sd1e798
