PID;div_ID;file_name;title;date;topics
        rta1576.edd1e7w152270;d1e13733t45d0904;rta1576.edd1e7w152270-d1e13733t45d0904.txt;Fürstenratsprotokoll Österreich Abs. 870;1576-09-04;listterm:sd1e1092 listterm:sd1e146 listterm:sd1e949 listterm:sd1e175 listterm:sd1e397 listterm:sd1e1415 listterm:sd1e1250 listterm:sd1e123
        rta1576.edd1e7w152270;d1e14023t46d0905;rta1576.edd1e7w152270-d1e14023t46d0905.txt;Fürstenratsprotokoll Österreich Abs. 907;1576-09-05;listterm:sd1e123 listterm:sd1e39 listterm:sd1e1092 listterm:sd1e3 listterm:sd1e46 listterm:sd1e74 listterm:sd1e10 listterm:sd1e96 listterm:sd1e110 listterm:sd1e1157 listterm:sd1e12035 listterm:sd1e1415 listterm:sd1e1293 listterm:sd1e762 listterm:sd1e949 listterm:sd1e784 listterm:sd1e777 listterm:sd1e1400 listterm:sd1e89
        rta1576.edd1e7w152270;d1e14493t47d0906;rta1576.edd1e7w152270-d1e14493t47d0906.txt;Fürstenratsprotokoll Österreich Abs. 478r;1576-09-06;listterm:sd1e6273 listterm:sd1e870 listterm:sd1e146 listterm:sd1e698
        rta1576.edd1e7w152270;d1e14550t48d0907;rta1576.edd1e7w152270-d1e14550t48d0907.txt;Fürstenratsprotokoll Österreich Abs. 956;1576-09-07;listterm:sd1e253 listterm:sd1e1222 listterm:sd1e798
        rta1576.edd1e7w152270;d1e14580t49d0910;rta1576.edd1e7w152270-d1e14580t49d0910.txt;Fürstenratsprotokoll Österreich Abs. 959;1576-09-10;listterm:sd1e253 listterm:sd1e1222 listterm:sd1e798
        rta1576.edd1e7w152270;d1e14593t50d0911;rta1576.edd1e7w152270-d1e14593t50d0911.txt;Fürstenratsprotokoll Österreich Abs. 961;1576-09-11;listterm:sd1e798 listterm:sd1e123 listterm:sd1e1092 listterm:sd1e74
        rta1576.edd1e7w152270;d1e14641t51d0913;rta1576.edd1e7w152270-d1e14641t51d0913.txt;Fürstenratsprotokoll Österreich Abs. 966;1576-09-13;listterm:sd1e123 listterm:sd1e74 listterm:sd1e39 listterm:sd1e784 listterm:sd1e1135
        rta1576.edd1e7w152270;d1e14716t52d0914;rta1576.edd1e7w152270-d1e14716t52d0914.txt;Fürstenratsprotokoll Österreich Abs. 971;1576-09-14;listterm:sd1e123 listterm:sd1e798 listterm:sd1e762 listterm:sd1e949 listterm:sd1e777 listterm:sd1e1135
        rta1576.edd1e7w152270;d1e14984t53d0915;rta1576.edd1e7w152270-d1e14984t53d0915.txt;Fürstenratsprotokoll Österreich Abs. 481r;1576-09-15;listterm:sd1e123 listterm:sd1e798 listterm:sd1e762 listterm:sd1e949 listterm:sd1e777 listterm:sd1e253
        rta1576.edd1e7w152270;d1e15427t54d0916;rta1576.edd1e7w152270-d1e15427t54d0916.txt;Fürstenratsprotokoll Österreich Abs. 1046;1576-09-16;listterm:sd1e1128 listterm:sd1e784 listterm:sd1e2333
